target_name,target_classification,s_ra,s_dec,calib_level,t_min,t_exptime,classification_id
2M16565514-0412188,STAR,254.22976,-4.205248,3,57971.9531440394,4000.0,0
2M16565545-0412281,STAR,254.231083,-4.207817,3,57855.3635736921,8000.0,0
2M16573839-0405381,STAR,254.409966,-4.093921,3,57855.3635736921,16000.0,0
2M16573766-0407494,STAR,254.406958,-4.130393,3,57855.3635736921,16000.0,0
2M16564584-0401260,STAR,254.191031,-4.023909,3,57971.9531440394,4000.0,0
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2870833333,-4.099444444444,3,53799.53960491,364.0,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2870833333,-4.099444444444,3,53799.61781084,364.0,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2870833333,-4.099444444444,3,53799.53960491,728.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2877083333,-4.100305555556,3,56520.37362834,1580.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2877083333,-4.100305555556,3,56520.36826983,612.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2877083333,-4.100305555556,3,56520.36566538,66.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2877083333,-4.100305555556,3,56520.36826983,2258.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2877083333,-4.100305555556,3,56804.69913591,1426.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2877083333,-4.100305555556,3,56804.69377702,612.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2877083333,-4.100305555556,3,56804.69124258,60.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2877083333,-4.100305555556,3,56804.69377702,2098.0,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.28772,-4.099172222222,3,59431.50221365,1383.0,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.28772,-4.099172222222,3,59431.50221365,1383.0,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2870833333,-4.099444444444,3,53799.53960491,364.0,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2870833333,-4.099444444444,3,53799.61781084,2966.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2877083333,-4.100305555556,3,56520.37362834,3006.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2877083333,-4.100305555556,3,56520.36826983,1224.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2877083333,-4.100305555556,3,56520.36566538,126.0,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2870833333,-4.099444444444,3,53799.53960491,364.0,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2870833333,-4.099444444444,3,53799.61781084,2966.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2877083333,-4.100305555556,3,56520.37362834,3006.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2877083333,-4.100305555556,3,56520.36826983,1224.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2877083333,-4.100305555556,3,56520.36566538,126.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2902530649,-4.100583966622,3,56520.3682698264,612.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.289665819,-4.10051971863,3,56520.3736283565,1580.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2874070069,-4.102841246515,3,56804.6937770486,612.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2874765439,-4.102256087073,3,56804.6991359144,1426.0,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2886446574,-4.101213705841,3,53799.5396048958,364.0,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2886446574,-4.101213705841,3,53799.6178108449,364.0,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2919350139,-4.099409707226,3,59431.5022136574,1383.0,3
NGC6254,"STELLAR-CLUSTER,-GLOBULAR-CLUSTER",254.2942840562,-4.094916114786,3,50577.4578088773,1800.0,2
NGC6254,"STELLAR-CLUSTER,-GLOBULAR-CLUSTER",254.2942840562,-4.094916114786,3,50577.4814199884,500.0,2
NGC6254,"STELLAR-CLUSTER,-GLOBULAR-CLUSTER",254.2942840562,-4.094916114786,3,50577.5223907755,30.0,2
NGC6254,"STELLAR-CLUSTER,-GLOBULAR-CLUSTER",254.2944066521,-4.09485030313,3,50577.5258644329,1700.0,2
NGC6254,"STELLAR-CLUSTER,-GLOBULAR-CLUSTER",254.2944066521,-4.09485030313,3,50577.5480866551,500.0,2
NGC6254,"STELLAR-CLUSTER,-GLOBULAR-CLUSTER",254.2944066521,-4.09485030313,3,50577.5897518866,30.0,2
NGC6254,"STELLAR-CLUSTER,-GLOBULAR-CLUSTER",254.294529248,-4.094784491455,3,50577.593225544,1700.0,2
NGC6254,"STELLAR-CLUSTER,-GLOBULAR-CLUSTER",254.294529248,-4.094784491455,3,50577.6154477662,500.0,2
NGC6254,"STELLAR-CLUSTER,-GLOBULAR-CLUSTER",254.2941973677,-4.094962650643,3,50577.6571144329,1100.0,2
NGC6254,"STELLAR-CLUSTER,-GLOBULAR-CLUSTER",254.2941973677,-4.094962650643,3,50577.6723922106,1100.0,2
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2943382678,-4.094971642799,3,52012.5529486458,100.0,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2943785744,-4.094861981351,3,52012.5571153125,100.0,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2944188811,-4.0947523199,3,52012.5612819792,120.0,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2944591877,-4.094642658448,3,52012.5661430903,120.0,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2944994943,-4.094532996993,3,52012.5710042014,120.0,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2944539659,-4.095005883554,3,52012.5758653125,120.0,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2944942753,-4.094896213353,3,52012.6189208681,120.0,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2945345819,-4.094786551897,3,52012.6237819792,100.0,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2945749135,-4.094676810922,3,52012.6279486458,100.0,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2945886467,-4.094558839317,3,52012.6321153125,100.0,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2945431169,-4.095031823518,3,52012.6362819792,100.0,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.294583421,-4.094922170011,3,52012.6404486458,100.0,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2945971542,-4.094804198406,3,52012.6446153125,100.0,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2946374358,-4.094694616461,3,52012.6855875347,100.0,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2946777424,-4.094584954998,3,52012.6897542014,100.0,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2875,-4.0993,2,49029.9224308218,70.0,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2875,-4.0993,2,49029.9272919329,70.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2908403109,-4.100648214185,3,56520.3656653935,66.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2873374698,-4.103426405951,3,56804.6912425926,60.0,3
NGC6254-ZNG1,STAR-B0-B2-III-I-POST-AGB-STAR,254.2885120833,-4.073441666667,3,57193.6845470718,1638.096,1
NGC6254-ZNG1,STAR-B0-B2-III-I-POST-AGB-STAR,254.2885120833,-4.073441666667,3,57193.7041537384,3203.584,1
NGC6254-ZNG1,STAR-B0-B2-III-I-POST-AGB-STAR,254.2885120833,-4.073441666667,1,57193.6760500347,253.0,1
NGC6254-ZNG1,STAR-B0-B2-III-I-POST-AGB-STAR,254.2885120833,-4.073441666667,1,57193.6791831018,104.0,1
NGC6254-ZNG1,STAR-B0-B2-III-I-POST-AGB-STAR,254.2885120833,-4.073441666667,1,57193.6823085648,1.0,1
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.298917437714,-4.06002529050553,2,50000.2697373495,956.375,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.298917437714,-4.06002529050553,2,50000.2844132755,956.375,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.298917437714,-4.06002529050553,2,50000.3306285532,1096.375,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.298917437714,-4.06002529050553,2,50000.3469248495,1096.375,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.298917437714,-4.06002529050553,2,50000.3976424421,1096.375,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.298917437714,-4.06002529050553,2,50000.4139387384,1096.375,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.298917437714,-4.06002529050553,2,50000.4646794792,1096.375,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.298917437714,-4.06002529050553,2,50000.4809757755,1096.375,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.298917437714,-4.06002529050553,2,50000.5317049421,1096.375,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.298917437714,-4.06002529050553,2,50000.5480012384,1096.375,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.298639067167,-4.05994320687546,2,50001.2075267014,956.375,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.298639067167,-4.05994320687546,2,50001.2222026273,956.375,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.298639067167,-4.05994320687546,2,50001.2688808681,1096.375,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.298639067167,-4.05994320687546,2,50001.2851771644,1096.375,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.298639067167,-4.05994320687546,2,50001.3359179051,1096.375,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.298639067167,-4.05994320687546,2,50001.3522142014,1096.375,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.298639067167,-4.05994320687546,2,50001.4029086458,1096.375,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.298639067167,-4.05994320687546,2,50001.4192049421,1096.375,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.298639067167,-4.05994320687546,2,50001.4699341088,1096.375,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.298639067167,-4.05994320687546,2,50001.4862304051,1096.375,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,254.3233337416,-4.147088117322,3,50000.3300585301,1200.0,4
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,254.3233337416,-4.147088117322,3,50000.3467251968,1200.0,4
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,254.3233337416,-4.147088117322,3,50000.4640863079,1200.0,4
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,254.3233337416,-4.147088117322,3,50000.4807529745,1200.0,4
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,254.3236690069,-4.146832480657,3,50001.2057529745,1100.0,4
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,254.3236690069,-4.146832480657,3,50001.2210307523,1100.0,4
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,254.3236690069,-4.146832480657,3,50001.3356140856,1200.0,4
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,254.3236690069,-4.146832480657,3,50001.3522807523,1200.0,4
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,254.3236690069,-4.146832480657,3,50001.4696418634,1200.0,4
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,254.3236690069,-4.146832480657,3,50001.4863085301,1200.0,4
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,254.3233337416,-4.147088117322,3,50000.2675585301,1100.0,4
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,254.3233337416,-4.147088117322,3,50000.2828363079,1100.0,4
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,254.3233337416,-4.147088117322,3,50000.3974196412,1200.0,4
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,254.3233337416,-4.147088117322,3,50000.4140863079,1200.0,4
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,254.3233337416,-4.147088117322,3,50000.531447419,1200.0,4
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,254.3233337416,-4.147088117322,3,50000.5481140857,1200.0,4
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,254.3236690069,-4.146832480657,3,50001.2682529745,1200.0,4
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,254.3236690069,-4.146832480657,3,50001.2849196412,1200.0,4
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,254.3236690069,-4.146832480657,3,50001.4022807523,1200.0,4
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,254.3236690069,-4.146832480657,3,50001.418947419,1200.0,4
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2877083333,-4.100305555556,3,56520.37436834,1365.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2877083333,-4.100305555556,3,56520.37436834,1365.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2877083333,-4.100305555556,3,56520.37436834,721.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2877083333,-4.100305555556,3,56520.37436834,1369.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2877083333,-4.100305555556,3,56804.69987587,644.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2877083333,-4.100305555556,3,56804.69987587,1215.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2877083333,-4.100305555556,3,56520.3901902,648.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2877083333,-4.100305555556,3,56804.71480624,571.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2877083333,-4.100305555556,3,56520.37436834,721.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2877083333,-4.100305555556,3,56520.3901902,648.0,3
ANY,UNIDENTIFIED-PARALLEL-FIELD,254.2115263101,-4.070919280096,2,52012.6421601042,400.0,5
ANY,UNIDENTIFIED-PARALLEL-FIELD,254.2113831053,-4.071120950242,2,52012.5734797106,400.0,5
HI-LATITUDE-FIELD,STAR,254.2113480476,-4.070867383233,2,52012.5598800926,200.0,0
HI-LATITUDE-FIELD,STAR,254.2113077309,-4.070977040404,2,52012.5547064005,200.0,0
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.3683343807,-4.040486287922,3,56804.6998758912,644.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2270442456,-4.020402671126,3,56520.3743683681,721.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2877083333,-4.100305555556,3,56520.37436834,1365.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.3688669954,-4.036000017526,3,56804.71480625,571.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2225425204,-4.0199097507,3,56520.3901901968,648.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2877083333,-4.100305555556,3,56520.3901902,1219.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2877083333,-4.100305555556,3,56520.37436834,721.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2877083333,-4.100305555556,3,56520.3901902,648.0,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2266118423,-4.021731414936,3,53799.6182395486,4.0,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2266118423,-4.021731414936,3,53799.6640728819,40.0,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2266118423,-4.021731414936,3,53799.5397673264,4.0,3
NGC6254,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2266118423,-4.021731414936,3,53799.5474062153,40.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2877083333,-4.100305555556,3,56520.37436834,721.0,3
NGC-6254-M-10,STELLAR-CLUSTER-GLOBULAR-CLUSTER,254.2877083333,-4.100305555556,3,56520.3901902,648.0,3
