target_name,target_classification,s_ra,s_dec,calib_level,t_min,t_exptime,classification_id
2M16233229-2634066,STAR,245.884563,-26.568523,3,58919.3707592824,4000.0,1
2M16233730-2634092,STAR,245.905449,-26.569241,3,58919.3707592824,4000.0,1
2M16232708-2633297,STAR,245.862842,-26.55825,3,57850.3425234722,8000.0,1
2M16234279-2629276,STAR,245.928322,-26.491001,3,58919.3707592824,4000.0,1
2M16234740-2631463,STAR,245.947516,-26.529552,3,58919.3707592824,4000.0,1
2M16232508-2629530,STAR,245.8545,-26.498066,3,57850.3425234722,8000.0,1
2M16234764-2631042,STAR,245.94852,-26.517839,3,57850.3425234722,8000.0,1
2M16233795-2628413,STAR,245.908132,-26.478159,3,58919.3707592824,4000.0,1
2M16233996-2628490,STAR,245.916539,-26.480301,3,57944.1159296875,4000.0,1
2M16232402-2630005,STAR,245.850089,-26.500147,3,58919.3707592824,4000.0,1
2M16233555-2628321,STAR,245.898128,-26.475594,3,57944.1159296875,4000.0,1
2M16234798-2632428,STAR,245.949943,-26.545242,3,58919.3707592824,4000.0,1
2M16232139-2631093,STAR,245.839159,-26.519276,3,58919.3707592824,4000.0,1
2M16232499-2629249,STAR,245.854151,-26.490276,3,57944.1159296875,4000.0,1
2M16232195-2630320,STAR,245.841473,-26.508892,3,57850.3425234722,8000.0,1
2M16232114-2631377,STAR,245.838123,-26.527159,3,57850.3425234722,8000.0,1
2M16232115-2630440,STAR,245.838155,-26.512239,3,57944.1159296875,4000.0,1
2M16234520-2633568,STAR,245.938374,-26.565802,3,57944.1159296875,4000.0,1
2M16232827-2634278,STAR,245.867799,-26.574411,3,57850.3425234722,16000.0,1
2M16234788-2629482,STAR,245.949526,-26.496729,3,57944.1159296875,4000.0,1
2M16232305-2633322,STAR,245.846073,-26.558962,3,58919.3707592824,4000.0,1
2M16232354-2633412,STAR,245.848095,-26.561468,3,57944.1159296875,4000.0,1
2M16234692-2633439,STAR,245.945511,-26.562197,3,58919.3707592824,4000.0,1
2M16235015-2632194,STAR,245.95896,-26.538736,3,57944.1159296875,4000.0,1
2M16232008-2632415,STAR,245.833701,-26.544867,3,58919.3707592824,4000.0,1
2M16233390-2635093,STAR,245.891291,-26.585918,3,57850.3425234722,16000.0,1
2M16233380-2627497,STAR,245.890862,-26.463814,3,58919.3707592824,4000.0,1
2M16233293-2627501,STAR,245.887237,-26.46393,3,57850.3425234722,8000.0,1
2M16234899-2629191,STAR,245.954133,-26.488659,3,57850.3425234722,8000.0,1
2M16235013-2633238,STAR,245.958881,-26.556635,3,57944.1159296875,4000.0,1
2M16234308-2628074,STAR,245.929534,-26.468725,3,57944.1159296875,4000.0,1
2M16232330-2634231,STAR,245.847088,-26.573095,3,57850.3425234722,8000.0,1
2M16235026-2629258,STAR,245.959431,-26.490509,3,58919.3707592824,4000.0,1
2M16235228-2630252,STAR,245.967859,-26.507011,3,57850.3425234722,8000.0,1
2M16234980-2633589,STAR,245.957518,-26.566364,3,57850.3425234722,8000.0,1
2M16231791-2630059,STAR,245.824631,-26.501648,3,57850.3425234722,8000.0,1
2M16234975-2628517,STAR,245.957303,-26.48105,3,57944.1159296875,4000.0,1
2M16231655-2632095,STAR,245.818993,-26.535992,3,58919.3707592824,4000.0,1
2M16232141-2628335,STAR,245.839214,-26.475983,3,57850.3425234722,16000.0,1
2M16233825-2635551,STAR,245.909396,-26.598639,3,57850.3425234722,8000.0,1
2M16232725-2635363,STAR,245.863545,-26.59342,3,58919.3707592824,4000.0,1
2M16231696-2633357,STAR,245.820682,-26.559937,3,58919.3707592824,4000.0,1
2M16235611-2631306,STAR,245.983816,-26.525167,3,57850.3425234722,16000.0,1
2M16231885-2634273,STAR,245.828572,-26.574251,3,58919.3707592824,4000.0,1
2M16231459-2630469,STAR,245.810824,-26.513033,3,57944.1159296875,4000.0,1
2M16231761-2634053,STAR,245.823386,-26.568165,3,57944.1159296875,4000.0,1
2M16234879-2635093,STAR,245.953329,-26.585918,3,57944.1159296875,4000.0,1
2M16233151-2636183,STAR,245.881296,-26.605108,3,58919.3707592824,4000.0,1
2M16235358-2634151,STAR,245.973253,-26.570875,3,58919.3707592824,4000.0,1
2M16234431-2636052,STAR,245.934655,-26.601456,3,58919.3707592824,4000.0,1
2M16235746-2632247,STAR,245.989456,-26.540213,3,57850.3425234722,8000.0,1
2M16231672-2634279,STAR,245.819707,-26.574444,3,57850.3425234722,8000.0,1
2M16231395-2633244,STAR,245.808134,-26.556801,3,57850.3425234722,8000.0,1
2M16234320-2626417,STAR,245.930037,-26.444923,3,58919.3707592824,4000.0,1
2M16235678-2633279,STAR,245.986608,-26.55777,3,57850.3425234722,8000.0,1
2M16233593-2626205,STAR,245.899748,-26.439051,3,58919.3707592824,4000.0,1
2M16231204-2630540,STAR,245.800201,-26.515005,3,58919.3707592824,4000.0,1
2M16233236-2626205,STAR,245.88487,-26.439039,3,57944.1159296875,4000.0,1
2M16232938-2626276,STAR,245.872424,-26.441019,3,58320.0431272917,4000.0,1
2M16235300-2628065,STAR,245.970854,-26.468493,3,57944.1159296875,4000.0,1
2M16235736-2629320,STAR,245.989032,-26.492233,3,57850.3425234722,16000.0,1
2M16231141-2630307,STAR,245.797576,-26.50853,3,58320.0431272917,4000.0,1
2M16231206-2629436,STAR,245.800254,-26.495455,3,57850.3425234722,16000.0,1
2M16232814-2626085,STAR,245.867276,-26.435698,3,57944.1159296875,4000.0,1
2M16232169-2626468,STAR,245.840393,-26.446358,3,58320.0431272917,4000.0,1
2M16232169-2626468,STAR,245.840393,-26.446358,3,57850.3425234722,8000.0,1
2M16231007-2632137,STAR,245.791989,-26.537159,3,57850.3425234722,8000.0,1
2M16230960-2631053,STAR,245.790033,-26.518158,3,57850.3425234722,8000.0,1
2M16235890-2633503,STAR,245.995423,-26.563993,3,57944.1159296875,4000.0,1
2M16240120-2631326,STAR,246.005032,-26.525726,3,57944.1159296875,4000.0,1
2M16231764-2627102,STAR,245.823524,-26.452854,3,58919.3707592824,4000.0,1
2M16232017-2636226,STAR,245.834046,-26.606291,3,57850.3425234722,16000.0,1
2M16233885-2625427,STAR,245.911908,-26.428539,3,57850.3425234722,8000.0,1
2M16234802-2636436,STAR,245.950102,-26.61212,3,57850.3425234722,8000.0,1
2M16234091-2637234,STAR,245.920479,-26.623169,3,57944.1159296875,4000.0,1
2M16231483-2635261,STAR,245.811815,-26.590605,3,57850.3425234722,8000.0,1
2M16230905-2629405,STAR,245.78774,-26.494602,3,58320.0431272917,4000.0,1
2M16234351-2625375,STAR,245.931307,-26.427086,3,57944.1159296875,4000.0,1
2M16230993-2628335,STAR,245.791402,-26.475979,3,57850.3425234722,16000.0,1
2M16235421-2636225,STAR,245.975888,-26.606276,3,58919.3707592824,4000.0,1
2M16235093-2626075,STAR,245.962218,-26.435429,3,57850.3425234722,16000.0,1
2M16240060-2628207,STAR,246.002533,-26.472425,3,57850.3425234722,16000.0,1
2M16234458-2638033,STAR,245.935772,-26.634253,3,57850.3425234722,16000.0,1
2M16233741-2638238,STAR,245.905909,-26.639954,3,57850.3425234722,8000.0,1
2M16235932-2627154,STAR,245.997167,-26.45429,3,58919.3707592824,4000.0,1
2M16232776-2638156,STAR,245.865692,-26.637684,3,57850.3425234722,16000.0,1
2M16240571-2633009,STAR,246.023807,-26.550274,3,58919.3707592824,4000.0,1
2M16233250-2624340,STAR,245.885435,-26.409451,3,57850.3425234722,8000.0,1
2M16230364-2630585,STAR,245.76518,-26.516268,3,57850.3425234722,16000.0,1
2M16231153-2626407,STAR,245.79808,-26.444649,3,57944.1159296875,4000.0,1
2M16231503-2625546,STAR,245.812629,-26.431854,3,57850.3425234722,16000.0,1
2M16231753-2637416,STAR,245.823042,-26.628235,3,57850.3425234722,16000.0,1
2M16234090-2624169,STAR,245.920425,-26.40472,3,57850.3425234722,16000.0,1
2M16240388-2635340,STAR,246.016167,-26.592796,3,57850.3425234722,16000.0,1
2M16230267-2629282,STAR,245.761159,-26.491169,3,58320.0431272917,4000.0,1
2M16230267-2629282,STAR,245.761159,-26.491169,3,57944.1159296875,4000.0,1
2M16234000-2639029,STAR,245.916672,-26.650833,3,58919.3707592824,4000.0,1
2M16232148-2638354,STAR,245.839514,-26.643187,3,57850.3425234722,8000.0,1
2M16231729-2624578,STAR,245.82205,-26.416071,3,58919.3707592824,4000.0,1
2M16235651-2625284,STAR,245.985479,-26.424564,3,57850.3425234722,8000.0,1
2M16240766-2634251,STAR,246.031958,-26.57366,3,57850.3425234722,8000.0,1
2M16230368-2634550,STAR,245.765367,-26.581947,3,57944.1159296875,4000.0,1
2M16230520-2627322,STAR,245.771705,-26.458958,3,57850.3425234722,16000.0,1
2M16235232-2624350,STAR,245.968004,-26.409744,3,57850.3425234722,16000.0,1
2M16240566-2627128,STAR,246.023597,-26.453573,3,57850.3425234722,16000.0,1
2M16234414-2639293,STAR,245.933918,-26.658155,3,57850.3425234722,16000.0,1
2M16232982-2623253,STAR,245.874264,-26.390366,3,58919.3707592824,4000.0,1
2M16232480-2639253,STAR,245.853367,-26.657049,3,58919.3707592824,4000.0,1
2M16230273-2635364,STAR,245.761386,-26.59347,3,57850.3425234722,8000.0,1
2M16233621-2640002,STAR,245.900886,-26.666731,3,57944.1159296875,4000.0,1
2M16231545-2638471,STAR,245.81439,-26.64642,3,57850.3425234722,16000.0,1
2M16241362-2630045,STAR,246.056771,-26.501272,3,57850.3425234722,8000.0,1
2M16235570-2639006,STAR,245.982122,-26.650188,3,57850.3425234722,16000.0,1
2M16225800-2628463,STAR,245.741691,-26.479544,3,58919.3707592824,4000.0,1
2M16235874-2624289,STAR,245.994781,-26.408051,3,58919.3707592824,4000.0,1
2M16231945-2639569,STAR,245.831059,-26.665815,3,57850.3425234722,16000.0,1
2M16241589-2632274,STAR,246.066209,-26.540951,3,58919.3707592824,4000.0,1
2M16241545-2629000,STAR,246.064404,-26.48336,3,58598.1467096991,4000.0,1
2M16241545-2629000,STAR,246.064404,-26.48336,3,57850.3425234722,16000.0,1
2M16241712-2631164,STAR,246.071356,-26.521233,3,57850.3425234722,16000.0,1
2M16233893-2622094,STAR,245.91224,-26.369284,3,58919.3707592824,4000.0,1
2M16234732-2622300,STAR,245.947201,-26.375004,3,57850.3425234722,16000.0,1
2M16240684-2638001,STAR,246.028532,-26.633383,3,57850.3425234722,16000.0,1
2M16232293-2622161,STAR,245.845551,-26.371143,3,58320.0431272917,4000.0,1
2M16241292-2636190,STAR,246.053873,-26.60528,3,58919.3707592824,4000.0,1
2M16241586-2635066,STAR,246.066119,-26.585171,3,57944.1159296875,4000.0,1
2M16234322-2621553,STAR,245.930117,-26.36537,3,57850.3425234722,16000.0,1
2M16241470-2627167,STAR,246.061263,-26.454664,3,57850.3425234722,8000.0,1
2M16240146-2639316,STAR,246.006108,-26.658798,3,57850.3425234722,16000.0,1
2M16225080-2630505,STAR,245.711673,-26.514053,3,58320.0431272917,4000.0,1
2M16225270-2634337,STAR,245.719584,-26.576054,3,57850.3425234722,16000.0,1
2M16240858-2624552,STAR,246.035782,-26.415346,3,57944.1159296875,4000.0,1
2M16230438-2623429,STAR,245.768278,-26.395275,3,58320.0431272917,4000.0,1
2M16230438-2623429,STAR,245.768278,-26.395275,3,58919.3707592824,4000.0,1
2M16224901-2629337,STAR,245.704234,-26.492697,3,57850.3425234722,16000.0,1
2M16225010-2628247,STAR,245.708791,-26.473536,3,58320.0431272917,4000.0,1
2M16225010-2628247,STAR,245.708791,-26.473536,3,57944.1159296875,4000.0,1
2M16231122-2640444,STAR,245.796784,-26.679007,3,57850.3425234722,16000.0,1
2M16231682-2641248,STAR,245.820094,-26.690239,3,57850.3425234722,16000.0,1
2M16231238-2621584,STAR,245.801589,-26.366224,3,57944.1159296875,4000.0,1
2M16233768-2620381,STAR,245.907014,-26.34392,3,58919.3707592824,4000.0,1
2M16232120-2621042,STAR,245.838371,-26.351175,3,58320.0431272917,4000.0,1
2M16242276-2628364,STAR,246.094834,-26.476805,3,57850.3425234722,16000.0,1
2M16242382-2633306,STAR,246.099282,-26.558504,3,57850.3425234722,16000.0,1
2M16224837-2635094,STAR,245.701551,-26.585964,3,57850.3425234722,8000.0,1
2M16240578-2640169,STAR,246.024109,-26.671385,3,57944.1159296875,4000.0,1
2M16241966-2626351,STAR,246.081941,-26.443089,3,58919.3707592824,4000.0,1
2M16224756-2635016,STAR,245.698203,-26.583784,3,57944.1159296875,4000.0,1
2M16241758-2625275,STAR,246.073287,-26.424307,3,57850.3425234722,16000.0,1
2M16233919-2620089,STAR,245.913292,-26.335817,3,57944.1159296875,4000.0,1
2M16224384-2631229,STAR,245.682693,-26.523054,3,57850.3425234722,8000.0,1
2M16233525-2619588,STAR,245.896891,-26.333014,3,58320.0431272917,4000.0,1
2M16240898-2622404,STAR,246.037421,-26.377901,3,57850.3425234722,16000.0,1
2M16234967-2642545,STAR,245.95699,-26.715158,3,57944.1159296875,8000.0,1
2M16242323-2637155,STAR,246.096831,-26.620991,3,58598.1467096991,4000.0,1
2M16242968-2632025,STAR,246.12367,-26.534035,3,57850.3425234722,16000.0,1
2M16224070-2631178,STAR,245.669618,-26.521616,3,57944.1159296875,8000.0,1
2M16230775-2620573,STAR,245.782314,-26.349277,3,58320.0431272917,4000.0,1
2M16242964-2628168,STAR,246.123538,-26.471361,3,57850.3425234722,16000.0,1
2M16240321-2620238,STAR,246.013409,-26.339951,3,57850.3425234722,8000.0,1
2M16224055-2627179,STAR,245.668995,-26.454979,3,58320.0431272917,4000.0,1
M-4-shift,Stellar-Cluster-Globular-star-clusters,245.908303221877,-26.5014298843367,3,60044.0939547105,386.523,9
M-4-shift,Stellar-Cluster-Globular-star-clusters,245.908303221877,-26.5014298843367,3,60044.0939547105,386.523,9
M-4,Stellar-Cluster-Globular-star-clusters,245.930178224349,-26.4500409920823,3,60043.8586812878,6184.38,9
M-4,Stellar-Cluster-Globular-star-clusters,245.930178224349,-26.4500409920823,3,60043.8586812878,6184.38,9
M-4,Stellar-Cluster-Globular-star-clusters,245.930178224352,-26.4500409920783,3,60043.8586605828,5669.016,9
M-4-shift,Stellar-Cluster-Globular-star-clusters,245.908303221879,-26.5014298843344,3,60044.0938619417,354.312,9
NGC6121,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.88825,-26.51719444444,3,53212.80202373,40.0,7
NGC6121,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.88825,-26.51719444444,3,53212.79539188,45.0,7
NGC6121,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.88825,-26.51719444444,3,53212.80873669,390.0,7
NGC6121,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.88825,-26.51719444444,3,53212.79539188,475.0,7
JUL02IMAGE01011,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.9245416667,-26.50784444444,3,53226.38244039,4872.5079,7
JUL02IMAGE01011,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.9245416667,-26.50784444444,3,53226.38244039,4872.5079,7
JUL02IMAGE01011,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.9245416667,-26.50784444444,3,53222.51443114,4866.0,7
JUL02IMAGE01011,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.9245416667,-26.50784444444,3,53222.51443114,4866.0,7
JUL02IMAGE01011,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.9245416667,-26.50784444444,3,53225.38222039,4954.0,7
JUL02IMAGE01011,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.9245416667,-26.50784444444,3,53225.38222039,4954.0,7
JUN03IMAGE03011,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.92375,-26.50716388889,3,53211.38001002,4786.0,7
JUN03IMAGE03011,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.92375,-26.50716388889,3,53211.4434241,0.5079,7
JUN03IMAGE03011,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.92375,-26.50716388889,3,53211.38001002,4786.5079,7
JUN03IMAGE03011,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.92375,-26.50716388889,3,53230.58181597,4776.0,7
JUN03IMAGE03011,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.92375,-26.50716388889,3,53230.64421152,10.0,7
JUN03IMAGE03011,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.92375,-26.50716388889,3,53230.58181597,4786.0,7
JUL02IMAGE01011,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.9245416667,-26.50784444444,3,53548.50072085,4826.0,7
JUL02IMAGE01011,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.9245416667,-26.50784444444,3,53548.50072085,4826.0,7
NGC6121,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.88825,-26.51719444444,3,53833.45216305,9650.0,7
NGC6121,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.88825,-26.51719444444,3,53833.45216305,9650.0,7
NGC6121,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.8979166667,-26.52527777778,3,53799.13212788,111.5,7
NGC6121,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.8979166667,-26.52527777778,3,53799.22038047,121.5,7
NGC6121,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.8979166667,-26.52527777778,3,53799.13212788,233.0,7
NGC6121,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.8979166667,-26.52527777778,3,55751.51365752,1292.0,7
NGC6121,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.8979166667,-26.52527777778,3,55751.50789382,700.0,7
NGC6121,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.8979166667,-26.52527777778,3,55751.50528937,150.0,7
NGC6121,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.8979166667,-26.52527777778,3,55751.50528937,2142.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56311.02511672,1960.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56311.02307932,20.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56311.02511672,1980.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56310.88635487,1960.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56310.88431783,20.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56310.88635487,1980.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56310.95274376,1960.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56310.95070672,20.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56310.95274376,1980.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56311.1101745,1960.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56311.10813746,20.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56311.1101745,1980.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56311.22467672,1960.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56311.22263969,20.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56311.22467672,1980.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56311.47805635,2000.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56311.47805635,2000.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56311.54659821,1960.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56311.54456117,20.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56311.54659821,1980.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56311.61311413,1960.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56311.61107709,20.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56311.61311413,1980.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56311.67961895,1960.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56311.67758191,20.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56311.67961895,1980.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56526.28201983,1568.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56526.27998242,386.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56526.27998242,1954.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56550.06573565,1960.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56550.0171938,20.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56550.06573565,1980.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56550.19859454,1960.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56550.15949713,20.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56550.19859454,1980.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56550.26833972,1960.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56550.26630269,20.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56550.26833972,1980.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56550.33477491,1960.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56550.33273787,20.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56550.33477491,1980.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56550.40119861,1960.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56550.39916157,20.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56550.40119861,1980.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56550.46559676,2000.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56550.46559676,2000.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56550.53406898,1960.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56550.53203194,20.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56550.53406898,1980.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56550.60048083,1960.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56550.5984438,20.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56550.60048083,1980.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56550.6669275,1960.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56550.66489083,20.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56550.6669275,1980.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56551.26483269,1568.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56551.26279565,386.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56551.26279565,1954.0,7
M-4,STELLAR-CLUSTER-GLOBULAR-CLUSTER,245.89675,-26.52575,3,56209.04238277,1960.0,7
