target_name,target_classification,s_ra,s_dec,calib_level,t_min,t_exptime,classification_id
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9204631478,-24.40704551564,3,58162.8144287847,2400.0,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9204631478,-24.40704551564,3,58162.845366169,300.0,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9204631478,-24.40704551564,3,58162.8254357986,2100.0,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9204631478,-24.40704551564,3,58162.8353895023,2100.0,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9208333333,-24.38222222222,3,58161.75472987,9600.0,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9208333333,-24.38222222222,3,58161.84890802,1100.0,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9208333333,-24.38222222222,3,58161.76573653,8400.0,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9208333333,-24.38222222222,3,58161.77569024,8400.0,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9208333333,-24.38222222222,3,58164.08102003,4793.852536,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9208333333,-24.38222222222,3,58164.07377484,4793.852536,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9208333333,-24.38222222222,3,58164.07377484,4793.852536,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9208333333,-24.38222222222,3,58164.08102003,4793.852536,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9198732948,-24.40541396198,3,58164.6009393171,1198.463134,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9198732948,-24.40541396198,3,58164.608184456,1198.463134,2
HD164794,STAR-MAIN-SEQUENCE-O,270.96852,-24.36073,1,54536.0900699884,1694.9000353,7
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9208333333,-24.38222222222,3,58164.60818447,1198.463134,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9208333333,-24.38222222222,3,58164.60093929,2396.926268,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9208333333,-24.38222222222,3,58164.60093929,1198.463134,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9212033734,-24.3573989279,3,58163.6964772801,2100.0,2
HERSCHEL-36,STAR-MAIN-SEQUENCE-O,270.9175,-24.37861111111,3,53601.69314149,5.0,7
HERSCHEL-36,STAR-MAIN-SEQUENCE-O,270.9175,-24.37861111111,3,53601.69905594,0.4,7
HERSCHEL-36,STAR-MAIN-SEQUENCE-O,270.9175,-24.37861111111,3,53601.6999122338,12.0,7
HERSCHEL-36,STAR-MAIN-SEQUENCE-O,270.9175,-24.37861111111,3,53601.7012318634,50.599998,7
HERSCHEL-36,STAR-MAIN-SEQUENCE-O,270.9175,-24.37861111111,3,53601.6931415162,5.0,7
HERSCHEL-36,STAR-MAIN-SEQUENCE-O,270.9175,-24.37861111111,3,53601.6990559375,0.4,7
HERSCHEL-36,STAR-MAIN-SEQUENCE-O,270.9175,-24.37861111111,3,53601.69314149,5.4,7
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9500600164,-24.3825649968,3,58161.7547298611,2400.0,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9500600164,-24.3825649968,3,58161.7657365394,2100.0,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9500600164,-24.3825649968,3,58161.7756902431,2100.0,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9500600164,-24.3825649968,3,58161.7856672801,300.0,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9208333333,-24.38222222222,3,58163.6755169,2400.0,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9208333333,-24.38222222222,3,58163.6755169,6900.0,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9208333333,-24.38222222222,3,58163.70645431,300.0,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9208333333,-24.38222222222,3,58163.68652357,2100.0,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9208333333,-24.38222222222,3,58163.69647727,2100.0,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9208333333,-24.38222222222,3,58161.75472987,2400.0,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9208333333,-24.38222222222,3,58161.76573653,2100.0,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9208333333,-24.38222222222,3,58161.77569024,2100.0,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9208333333,-24.38222222222,3,58161.78566727,300.0,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9208333333,-24.38222222222,3,58161.75472987,6900.0,2
HERSCHEL-36,STAR-MAIN-SEQUENCE-O,270.9175,-24.37861111111,3,53601.6943685185,1.4,7
HERSCHEL-36,STAR-MAIN-SEQUENCE-O,270.9175,-24.37861111111,3,53601.6955722222,3.8,7
HERSCHEL-36,STAR-MAIN-SEQUENCE-O,270.9175,-24.37861111111,3,53601.6967988773,11.6,7
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9208333333,-24.38222222222,3,58167.1301867,1198.463134,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9208333333,-24.38222222222,3,58167.12294151,2396.926268,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9208333333,-24.38222222222,3,58167.12294151,1198.463134,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9217930212,-24.35903047776,3,58167.1229415162,1198.463134,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9217930212,-24.35903047776,3,58167.1301866898,1198.463134,2
