target_name,target_classification,s_ra,s_dec,calib_level,t_min,t_exptime,classification_id
2M13415168+2825579,STAR,205.465336,28.432774,3,58148.4440306713,28000.0,9
2M13415168+2825579,STAR,205.465336,28.432774,3,55936.4932651042,128000.0,9
2M13423658+2822039,STAR,205.652441,28.367773,3,58148.4440306713,28000.0,9
2M13423658+2822039,STAR,205.652441,28.367773,3,55936.4932651042,128000.0,9
2M13423433+2825005,STAR,205.643057,28.416824,3,58148.4440306713,28000.0,9
2M13423433+2825005,STAR,205.643057,28.416824,3,55936.4932651042,60000.0,9
2M13414871+2820024,STAR,205.452973,28.334015,3,58148.4440306713,24000.0,9
2M13414871+2820024,STAR,205.452973,28.334015,3,55936.4932651042,60000.0,9
2M13414969+2825474,STAR,205.457076,28.429846,3,58233.2231555556,16000.0,9
2M13422627+2827291,STAR,205.609475,28.458094,3,58148.4440306713,28000.0,9
2M13422627+2827291,STAR,205.609475,28.458094,3,55936.4932651042,132000.0,9
2M13423548+2819583,STAR,205.647848,28.332888,3,57454.3754404514,4000.0,9
2M13423548+2819583,STAR,205.647848,28.332888,3,58181.3523936806,24000.0,9
2M13423548+2819583,STAR,205.647848,28.332888,3,56029.3901327662,12000.0,9
2M13414465+2823096,STAR,205.436055,28.386021,3,58148.4440306713,28000.0,9
2M13414465+2823096,STAR,205.436055,28.386021,3,55936.4932651042,132000.0,9
2M13422216+2817065,STAR,205.592342,28.285149,3,58181.3523936806,24000.0,9
2M13422216+2817065,STAR,205.592342,28.285149,3,58148.4440306713,28000.0,9
2M13422216+2817065,STAR,205.592342,28.285149,3,55936.4932651042,60000.0,9
2M13423883+2823306,STAR,205.66183,28.39184,3,58181.3523936806,24000.0,9
2M13423883+2823306,STAR,205.66183,28.39184,3,56029.3901327662,12000.0,9
2M13423316+2818484,STAR,205.638186,28.313456,3,58151.4335764815,24000.0,9
2M13423316+2818484,STAR,205.638186,28.313456,3,55936.4932651042,120000.0,9
2M13414576+2824597,STAR,205.440698,28.416599,3,56029.3901327662,12000.0,9
2M13414361+2822204,STAR,205.431713,28.372343,3,57454.3754404514,4000.0,9
2M13414361+2822204,STAR,205.431713,28.372343,3,58181.3523936806,24000.0,9
2M13423482+2826148,STAR,205.64509,28.437469,3,58181.3523936806,24000.0,9
2M13423482+2826148,STAR,205.64509,28.437469,3,58148.4440306713,28000.0,9
2M13423482+2826148,STAR,205.64509,28.437469,3,55936.4932651042,60000.0,9
2M13423196+2827025,STAR,205.633198,28.45071,3,56029.3901327662,12000.0,9
2M13414274+2823325,STAR,205.428094,28.39237,3,58181.3523936806,24000.0,9
2M13422197+2828408,STAR,205.591574,28.478025,3,58181.3523936806,24000.0,9
2M13422197+2828408,STAR,205.591574,28.478025,3,56029.3901327662,12000.0,9
2M13420185+2816310,STAR,205.507734,28.275303,3,58148.4440306713,28000.0,9
2M13420185+2816310,STAR,205.507734,28.275303,3,55936.4932651042,120000.0,9
2M13414426+2826048,STAR,205.43442,28.434669,3,57454.3754404514,4000.0,9
2M13414426+2826048,STAR,205.43442,28.434669,3,58181.3523936806,24000.0,9
2M13414464+2826206,STAR,205.43603,28.439058,3,58148.4440306713,28000.0,9
2M13414464+2826206,STAR,205.43603,28.439058,3,55936.4932651042,132000.0,9
2M13414250+2819303,STAR,205.427118,28.325108,3,56323.4282365162,24000.0,9
2M13421142+2815300,STAR,205.547618,28.258343,3,58148.4440306713,24000.0,9
2M13421142+2815300,STAR,205.547618,28.258343,3,55936.4932651042,132000.0,9
2M13414878+2817328,STAR,205.453253,28.292458,3,58148.4440306713,28000.0,9
2M13414878+2817328,STAR,205.453253,28.292458,3,55936.4932651042,132000.0,9
2M13424417+2823088,STAR,205.684061,28.385805,3,58148.4440306713,28000.0,9
2M13424417+2823088,STAR,205.684061,28.385805,3,55936.4932651042,132000.0,9
2M13414598+2827173,STAR,205.441611,28.454809,3,57454.3754404514,4000.0,9
2M13414598+2827173,STAR,205.441611,28.454809,3,58181.3523936806,24000.0,9
2M13415816+2815518,STAR,205.492358,28.264408,3,57454.3754404514,4000.0,9
2M13415816+2815518,STAR,205.492358,28.264408,3,58181.3523936806,24000.0,9
2M13424150+2819081,STAR,205.672918,28.31893,3,57454.3754404514,4000.0,9
2M13424150+2819081,STAR,205.672918,28.31893,3,58181.3523936806,24000.0,9
2M13424150+2819081,STAR,205.672918,28.31893,3,56029.3901327662,12000.0,9
2M13421741+2830117,STAR,205.572576,28.50325,3,58148.4440306713,24000.0,9
2M13421741+2830117,STAR,205.572576,28.50325,3,55936.4932651042,132000.0,9
2M13424547+2824452,STAR,205.689487,28.412579,3,58212.3213289699,20000.0,9
2M13424547+2824452,STAR,205.689487,28.412579,3,58148.4440306713,28000.0,9
2M13424547+2824452,STAR,205.689487,28.412579,3,55936.4932651042,132000.0,9
2M13413631+2821243,STAR,205.401294,28.356752,3,57454.3754404514,4000.0,9
2M13413631+2821243,STAR,205.401294,28.356752,3,58181.3523936806,24000.0,9
2M13413631+2821243,STAR,205.401294,28.356752,3,56029.3901327662,12000.0,9
2M13423922+2827574,STAR,205.663458,28.465965,3,57454.3754404514,4000.0,9
2M13423922+2827574,STAR,205.663458,28.465965,3,58181.3523936806,24000.0,9
2M13423922+2827574,STAR,205.663458,28.465965,3,56029.3901327662,12000.0,9
1E1339.8+2837,STAR-INTERACTING-BINARY,205.540625,28.37986944444,3,53134.7951707,680.0,13
1E1339.8+2837,STAR-INTERACTING-BINARY,205.540625,28.37986944444,3,53134.80697626,678.0,13
M3,STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5466666667,28.37555555556,3,53134.7864207,290.0,17
M3,STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5466666667,28.37555555556,3,53134.7864207,1648.0,17
NGC5272,STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5466666667,28.37555555556,3,53786.46981241,532.0,17
NGC5272,STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5466666667,28.37555555556,3,53786.53882871,612.0,17
NGC5272,STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5466666667,28.37555555556,3,53786.46981241,1144.0,17
M-3,STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5467916667,28.37544444444,3,56062.06937018,1245.0,17
M-3,STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5467916667,28.37544444444,3,56062.07592129,700.0,17
M-3,STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5467916667,28.37544444444,3,56062.06711352,84.0,17
M-3,STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5467916667,28.37544444444,3,56062.06711352,2029.0,17
M-3,STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5467916667,28.37544444444,3,56062.20182389,1245.0,17
M-3,STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5467916667,28.37544444444,3,56062.208375,700.0,17
M-3,STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5467916667,28.37544444444,3,56062.19956685,126.0,17
M-3,STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5467916667,28.37544444444,3,56062.19956685,2071.0,17
NGC5272,STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5456491667,28.37581944444,3,59368.54786603,1383.0,17
NGC5272,STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5456491667,28.37581944444,3,59368.54786603,1383.0,17
1E1339.8+2837,STAR-INTERACTING-BINARY,205.540625,28.37986944444,3,53134.7951707,680.0,13
1E1339.8+2837,STAR-INTERACTING-BINARY,205.540625,28.37986944444,3,53134.80697626,678.0,13
NGC5272,STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5466666667,28.37555555556,3,53786.46981241,532.0,17
NGC5272,STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5466666667,28.37555555556,3,53134.7864207,4565.0,17
M-3,STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5467916667,28.37544444444,3,56062.06937018,2490.0,17
M-3,STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5467916667,28.37544444444,3,56062.07592129,1400.0,17
M-3,STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5467916667,28.37544444444,3,56062.06711352,168.0,17
M-3,STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5442460809,28.37867495447,3,56062.0671135069,84.0,17
M-3,STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5442460809,28.37867495447,3,56062.0693701736,1245.0,17
M-3,STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5442460809,28.37867495447,3,56062.0759212963,700.0,17
M-3,STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.548070303,28.37382168174,3,56062.1995668634,84.0,17
M-3,STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.548070303,28.37382168174,3,56062.2018238773,1245.0,17
M3,STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5466666667,28.37555555556,3,53134.7864206829,290.0,17
1E1339.8+2837,STAR-INTERACTING-BINARY,205.540625,28.37986944444,3,53134.7951706829,680.0,13
1E1339.8+2837,STAR-INTERACTING-BINARY,205.5405152606,28.37990051967,3,53134.8069762384,678.0,13
NGC5272,STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5488987738,28.37425228417,3,53786.469812419,532.0,17
NGC5272,STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5488987738,28.37425228417,3,53786.5388287037,612.0,17
NGC5272,STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5491530224,28.37295105786,3,59368.5478660069,1383.0,17
NGC5272,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,205.5454363714,28.38402250129,3,49832.4286681713,70.0,18
NGC5272,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,205.5454363714,28.38402250129,3,49832.4307515046,70.0,18
NGC5272,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,205.5454363714,28.38402250129,3,49832.4328363079,800.0,18
NGC5272,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,205.5454194145,28.38403497239,3,49832.446030706,800.0,18
NGC5272,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,205.5454505467,28.38403741967,3,49832.4932529745,800.0,18
NGC5272,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,205.5454335898,28.38404989077,3,49832.506447419,800.0,18
NGC5272,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,205.5454363714,28.38402250129,3,49832.5196403935,3.0,18
NGC5272,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,205.5454363714,28.38402250129,3,49832.5210292824,3.0,18
NGC5272,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,205.5454363714,28.38402250129,3,49832.5224181713,100.0,18
NGC5272,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,205.5454194145,28.38403497239,3,49832.5599181713,100.0,18
NGC5272,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,205.5454505467,28.38403741967,3,49832.564084838,100.0,18
NGC5272,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,205.5454335898,28.38404989077,3,49832.5682515046,100.0,18
NGC5272,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,205.5454363714,28.38402250129,3,49832.5724181713,3.0,18
NGC5272,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,205.5454363714,28.38402250129,3,49832.5738070602,3.0,18
NGC5272,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,205.5454363714,28.38402250129,3,49832.5751959491,140.0,18
NGC5272,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,205.5454194145,28.38403497239,3,49832.5800570602,140.0,18
NGC5272,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,205.5454505467,28.38403741967,3,49832.5849181713,140.0,18
NGC5272,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,205.5454335898,28.38404989077,3,49832.5897792824,140.0,18
NGC5272,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,205.5454363714,28.38402250129,3,49832.6272807523,300.0,18
NGC5272,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,205.5454194145,28.38403497239,3,49832.6349196412,300.0,18
NGC5272,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,205.5454505467,28.38403741967,3,49832.6425584838,300.0,18
NGC5272,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,205.5454335898,28.38404989077,3,49832.6501973727,300.0,18
NGC5272-POS1,STAR-BLUE-STRAGGLER-STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5411352112,28.38244328498,3,50947.494605787,60.0,11
NGC5272-POS1,STAR-BLUE-STRAGGLER-STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5411352112,28.38244328498,3,50947.4973835648,100.0,11
NGC5272-POS1,STAR-BLUE-STRAGGLER-STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5411352112,28.38244328498,3,50947.5001628125,600.0,11
NGC5272-POS1,STAR-BLUE-STRAGGLER-STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5411352112,28.38244328498,3,50947.5098835648,100.0,11
NGC5272-POS1,STAR-BLUE-STRAGGLER-STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5411352112,28.38244328498,3,50947.5126613426,60.0,11
NGC5272-POS1,STAR-BLUE-STRAGGLER-STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5411352112,28.38244328498,3,50947.515440544,600.0,11
NGC5272-POS2,STAR-BLUE-STRAGGLER-STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5412930764,28.38244329126,3,50947.557105787,60.0,11
NGC5272-POS2,STAR-BLUE-STRAGGLER-STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5412930764,28.38244329126,3,50947.5598835648,100.0,11
NGC5272-POS2,STAR-BLUE-STRAGGLER-STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5412930764,28.38244329126,3,50947.5626628125,600.0,11
NGC5272-POS2,STAR-BLUE-STRAGGLER-STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5412930764,28.38244329126,3,50947.5723835648,60.0,11
NGC5272-POS2,STAR-BLUE-STRAGGLER-STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5412930764,28.38244329126,3,50947.5751613426,100.0,11
NGC5272-POS2,STAR-BLUE-STRAGGLER-STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5412930764,28.38244329126,3,50947.577940544,600.0,11
NGC5272-POS2,STAR-BLUE-STRAGGLER-STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5412930764,28.38244329126,3,50947.5876613426,60.0,11
NGC5272-POS3,STAR-BLUE-STRAGGLER-STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5414509416,28.38244329736,3,50947.6244668981,60.0,11
NGC5272-POS3,STAR-BLUE-STRAGGLER-STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5414509416,28.38244329736,3,50947.6272446759,100.0,11
NGC5272-POS3,STAR-BLUE-STRAGGLER-STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5414509416,28.38244329736,3,50947.6300239236,600.0,11
NGC5272-POS3,STAR-BLUE-STRAGGLER-STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5414509416,28.38244329736,3,50947.6397446759,60.0,11
NGC5272-POS3,STAR-BLUE-STRAGGLER-STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5414509416,28.38244329736,3,50947.6425224537,100.0,11
NGC5272-POS3,STAR-BLUE-STRAGGLER-STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5414509416,28.38244329736,3,50947.6453017014,600.0,11
NGC5272-POS3,STAR-BLUE-STRAGGLER-STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5414509416,28.38244329736,3,50947.6550224537,60.0,11
NGC5272-POS4,STAR-BLUE-STRAGGLER-STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5411352039,28.38258217387,3,50947.6918280093,60.0,11
NGC5272-POS4,STAR-BLUE-STRAGGLER-STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5411352039,28.38258217387,3,50947.694605787,100.0,11
NGC5272-POS4,STAR-BLUE-STRAGGLER-STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5411352039,28.38258217387,3,50947.6973850347,600.0,11
NGC5272-POS4,STAR-BLUE-STRAGGLER-STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5411352039,28.38258217387,3,50947.707105787,100.0,11
NGC5272-POS4,STAR-BLUE-STRAGGLER-STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5411352039,28.38258217387,3,50947.7098835648,60.0,11
NGC5272-POS4,STAR-BLUE-STRAGGLER-STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5411352039,28.38258217387,3,50947.7126628125,600.0,11
NGC5272-POS5,STAR-BLUE-STRAGGLER-STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5411351967,28.38272106276,3,50947.7598835648,60.0,11
NGC5272-POS5,STAR-BLUE-STRAGGLER-STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5411351967,28.38272106276,3,50947.7626613426,100.0,11
NGC5272-POS5,STAR-BLUE-STRAGGLER-STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5411351967,28.38272106276,3,50947.7654405903,600.0,11
NGC5272-POS5,STAR-BLUE-STRAGGLER-STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5411351967,28.38272106276,3,50947.7751613426,60.0,11
NGC5272-POS5,STAR-BLUE-STRAGGLER-STELLAR-CLUSTER-GLOBULAR-CLUSTER,205.5411351967,28.38272106276,3,50947.7779391204,100.0,11
