target_name,target_classification,s_ra,s_dec,calib_level,t_min,t_exptime,classification_id
2M15183994+0203156,STAR,229.666423,2.054339,3,57058.4761456134,104000.0,3
2M15184209+0204094,STAR,229.675406,2.069292,3,56053.2823083912,12000.0,3
2M15184139+0206004,STAR,229.672493,2.100138,3,56053.2823083912,12000.0,3
2M15183010+0207053,STAR,229.625417,2.118158,3,57060.505800544,24000.0,3
2M15183142+0207117,STAR,229.630926,2.119922,3,56053.2823083912,24000.0,3
2M15184187+0205537,STAR,229.674467,2.098264,3,56054.2830989468,16000.0,3
2M15184061+0206241,STAR,229.669246,2.106718,3,55967.4886058218,24000.0,3
2M15183401+0207158,STAR,229.641722,2.121067,3,55966.4767560532,32000.0,3
2M15182359+0204243,STAR,229.598317,2.073431,3,57141.2833341204,24000.0,3
2M15183781+0207024,STAR,229.65757,2.117344,3,57060.505800544,12000.0,3
2M15183902+0206511,STAR,229.662615,2.1142,3,57058.4761456134,28000.0,3
2M15183481+0202226,STAR,229.645081,2.039628,3,56054.2830989468,16000.0,3
2M15183263+0202199,STAR,229.635961,2.038886,3,58510.5448121991,16000.0,3
2M15183955+0202520,STAR,229.664833,2.0478,3,56054.2830989468,16000.0,3
2M15182427+0206065,STAR,229.601144,2.101806,3,58510.5448121991,16000.0,3
2M15182768+0202411,STAR,229.615367,2.044756,3,58510.5448121991,16000.0,3
2M15182634+0206502,STAR,229.609753,2.113961,3,56053.2823083912,28000.0,3
2M15183941+0206598,STAR,229.664216,2.116625,3,57141.2833341204,12000.0,3
2M15182499+0203098,STAR,229.604155,2.052738,3,57551.1886419444,4000.0,3
2M15182499+0203098,STAR,229.604155,2.052738,3,56053.2823083912,12000.0,3
2M15184184+0206387,STAR,229.674366,2.110752,3,57551.1886419444,4000.0,3
2M15182636+0202385,STAR,229.609858,2.044031,3,57495.3546749884,12000.0,3
2M15183796+0207268,STAR,229.658204,2.124122,3,57551.1886419444,4000.0,3
2M15183531+0207400,STAR,229.64714,2.1278,3,55967.4886058218,24000.0,3
2M15182919+0202113,STAR,229.621652,2.036486,3,55967.4886058218,24000.0,3
2M15182309+0206191,STAR,229.596241,2.105331,3,57551.1886419444,4000.0,3
2M15182924+0202063,STAR,229.621852,2.035094,3,55966.4767560532,40000.0,3
2M15182808+0202119,STAR,229.617005,2.03665,3,56053.2823083912,12000.0,3
2M15183954+0207237,STAR,229.664783,2.123272,3,55966.4767560532,20000.0,3
2M15184518+0205132,STAR,229.688271,2.087027,3,57058.4761456134,28000.0,3
2M15182104+0205088,STAR,229.587696,2.085786,3,56053.2823083912,52000.0,3
2M15184540+0204302,STAR,229.689186,2.075082,3,56054.2830989468,28000.0,3
2M15182126+0204081,STAR,229.588597,2.068917,3,55967.4886058218,8000.0,3
2M15183831+0202035,STAR,229.659632,2.034333,3,57551.1886419444,2001.836,3
2M15184346+0203074,STAR,229.681114,2.052056,3,55967.4886058218,12000.0,3
2M15182283+0203097,STAR,229.595154,2.052708,3,56054.2830989468,16000.0,3
2M15182936+0207499,STAR,229.622348,2.130547,3,57551.1886419444,4000.0,3
2M15184103+0202242,STAR,229.670987,2.040072,3,56053.2823083912,12000.0,3
2M15184319+0202567,STAR,229.679966,2.049101,3,57551.1886419444,4000.0,3
2M15182262+0206397,STAR,229.594267,2.111036,3,55967.4886058218,24000.0,3
2M15184612+0204467,STAR,229.692179,2.079655,3,57551.1886419444,4000.0,3
2M15184558+0205495,STAR,229.689943,2.097105,3,55966.4767560532,56000.0,3
2M15183223+0201341,STAR,229.634307,2.026144,3,56053.2823083912,24000.0,3
2M15182014+0203321,STAR,229.583958,2.058936,3,56053.2823083912,12000.0,3
2M15184649+0206109,STAR,229.693745,2.103036,3,57551.1886419444,4000.0,3
2M15183437+0201163,STAR,229.643227,2.021206,3,57551.1886419444,4000.0,3
2M15183720+0208197,STAR,229.65501,2.138825,3,57141.2833341204,12000.0,3
2M15182072+0206414,STAR,229.586362,2.111503,3,55966.4767560532,40000.0,3
2M15182852+0208170,STAR,229.618848,2.138075,3,55966.4767560532,156000.0,3
2M15182144+0202446,STAR,229.589353,2.045747,3,57058.4761456134,100000.0,3
2M15181867+0204327,STAR,229.577809,2.075775,3,55966.4767560532,32000.0,3
2M15182435+0201574,STAR,229.601475,2.032614,3,56054.2830989468,16000.0,3
2M15182373+0202043,STAR,229.598882,2.034553,3,55966.4767560532,32000.0,3
2M15183765+0201212,STAR,229.65688,2.022564,3,55966.4767560532,160000.0,3
2M15181871+0205337,STAR,229.577973,2.0927,3,57551.1886419444,4000.0,3
2M15183873+0208200,STAR,229.661415,2.138889,3,56053.2823083912,48000.0,3
2M15181912+0203272,STAR,229.579672,2.057556,3,57551.1886419444,4000.0,3
2M15181841+0203547,STAR,229.576734,2.065195,3,56054.2830989468,32000.0,3
2M15183502+0208400,STAR,229.645945,2.144458,3,57551.1886419444,4000.0,3
2M15184497+0202168,STAR,229.687383,2.038018,3,57060.505800544,24000.0,3
2M15181803+0203503,STAR,229.575141,2.063986,3,57060.505800544,12000.0,3
2M15184785+0206199,STAR,229.699379,2.105531,3,56053.2823083912,52000.0,3
2M15184449+0202053,STAR,229.685393,2.034818,3,56054.2830989468,16000.0,3
2M15184495+0202034,STAR,229.687297,2.034304,3,55966.4767560532,20000.0,3
2M15183638+0208507,STAR,229.651597,2.147436,3,55966.4767560532,32000.0,3
2M15184836+0203156,STAR,229.701503,2.054337,3,55966.4767560532,156000.0,3
2M15181952+0207106,STAR,229.581366,2.119633,3,56053.2823083912,36000.0,3
2M15181745+0203280,STAR,229.572731,2.057795,3,57141.2833341204,12000.0,3
2M15181926+0202295,STAR,229.580264,2.041545,3,55967.4886058218,24000.0,3
2M15182007+0207303,STAR,229.583626,2.125086,3,57551.1886419444,2001.836,3
2M15182141+0201507,STAR,229.589234,2.030758,3,57551.1886419444,4000.0,3
2M15182934+0200426,STAR,229.622269,2.011844,3,57551.1886419444,4000.0,3
2M15181614+0204268,STAR,229.56726,2.074122,3,57551.1886419444,4000.0,3
2M15181619+0205358,STAR,229.567488,2.093286,3,55966.4767560532,160000.0,3
2M15184374+0208171,STAR,229.682254,2.138109,3,55966.4767560532,156000.0,3
2M15182428+0201090,STAR,229.601208,2.019186,3,56053.2823083912,12000.0,3
2M15184730+0207253,STAR,229.697109,2.123717,3,57551.1886419444,4000.0,3
2M15182210+0208251,STAR,229.592093,2.140314,3,55966.4767560532,156000.0,3
2M15182431+0200557,STAR,229.601322,2.015497,3,57058.4761456134,100000.0,3
2M15184879+0202320,STAR,229.703314,2.04224,3,57551.1886419444,4000.0,3
2M15183050+0209224,STAR,229.627121,2.156225,3,57551.1886419444,4000.0,3
2M15183463+0209313,STAR,229.644325,2.158697,3,57141.2833341204,12000.0,3
2M15182437+0200440,STAR,229.601556,2.012239,3,57551.1886419444,2001.836,3
2M15184579+0201169,STAR,229.690797,2.021366,3,57551.1886419444,4000.0,3
2M15184579+0201169,STAR,229.690797,2.021366,3,57058.4761456134,28000.0,3
2M15181644+0207177,STAR,229.568502,2.121606,3,55966.4767560532,32000.0,3
2M15185239+0203551,STAR,229.71831,2.06533,3,57551.1886419444,4000.0,3
2M15185239+0203551,STAR,229.71831,2.06533,3,55966.4767560532,32000.0,3
2M15184910+0207439,STAR,229.704614,2.128862,3,55966.4767560532,160000.0,3
2M15184137+0209199,STAR,229.672388,2.155533,3,55966.4767560532,156000.0,3
2M15183197+0209486,STAR,229.633212,2.163511,3,55966.4767560532,52000.0,3
2M15181445+0203131,STAR,229.560245,2.053639,3,56054.2830989468,16000.0,3
2M15181629+0202099,STAR,229.567898,2.036092,3,57551.1886419444,4000.0,3
2M15181629+0202099,STAR,229.567898,2.036092,3,56053.2823083912,24000.0,3
2M15182784+0209431,STAR,229.616008,2.161981,3,57058.4761456134,104000.0,3
2M15182262+0200305,STAR,229.59429,2.008497,3,55966.4767560532,20000.0,3
2M15182717+0159524,STAR,229.613244,1.997892,3,55966.4767560532,28000.0,3
2M15182438+0200073,STAR,229.601592,2.002031,3,56054.2830989468,16000.0,3
2M15185397+0205393,STAR,229.724884,2.094272,3,55966.4767560532,156000.0,3
2M15183804+0159380,STAR,229.658516,1.993911,3,57551.1886419444,2001.836,3
2M15181260+0203102,STAR,229.55254,2.052856,3,57551.1886419444,4000.0,3
2M15182345+0159572,STAR,229.597728,1.999228,3,55967.4886058218,12000.0,3
2M15181140+0204111,STAR,229.547525,2.069753,3,55966.4767560532,56000.0,3
2M15182917+0159269,STAR,229.621549,1.990808,3,57058.4761456134,28000.0,3
2M15183415+0159215,STAR,229.642306,1.989314,3,55966.4767560532,156000.0,3
2M15182846+0159283,STAR,229.618597,1.991219,3,57551.1886419444,4000.0,3
2M15182846+0159283,STAR,229.618597,1.991219,3,56053.2823083912,40000.0,3
2M15185499+0205525,STAR,229.729153,2.097939,3,57551.1886419444,4000.0,3
2M15181232+0202560,STAR,229.551345,2.048892,3,55966.4767560532,56000.0,3
2M15181110+0203360,STAR,229.546254,2.060005,3,57141.2833341204,12000.0,3
2M15185420+0202375,STAR,229.725838,2.043755,3,55966.4767560532,56000.0,3
2M15181022+0204296,STAR,229.542624,2.074908,3,57551.1886419444,4000.0,3
2M15185167+0201178,STAR,229.715319,2.021619,3,55966.4767560532,156000.0,3
2M15182264+0210037,STAR,229.59437,2.167717,3,55967.4886058218,152000.0,3
2M15181041+0203321,STAR,229.543402,2.058927,3,56053.2823083912,12000.0,3
2M15184330+0159322,STAR,229.680435,1.992298,3,57551.1886419444,4000.0,3
2M15184330+0159322,STAR,229.680435,1.992298,3,56053.2823083912,52000.0,3
2M15181418+0201222,STAR,229.559101,2.022856,3,57058.4761456134,24000.0,3
2M15183000+0210466,STAR,229.625003,2.179619,3,57141.2833341204,24000.0,3
2M15181691+0209193,STAR,229.570461,2.155364,3,55966.4767560532,156000.0,3
2M15184681+0209519,STAR,229.695052,2.164425,3,55966.4767560532,160000.0,3
2M15183948+0210458,STAR,229.664527,2.179392,3,56054.2830989468,36000.0,3
2M15182324+0159163,STAR,229.596867,1.98787,3,56053.2823083912,12000.0,3
2M15184048+0210446,STAR,229.6687,2.179071,3,55966.4767560532,44000.0,3
2M15182302+0159134,STAR,229.595925,1.987064,3,57058.4761456134,104000.0,3
2M15183938+0158516,STAR,229.6641,1.981,3,55966.4767560532,56000.0,3
2M15183880+0158466,STAR,229.661698,1.979631,3,58510.5448121991,16000.0,3
2M15185731+0203077,STAR,229.738828,2.052151,3,57551.1886419444,4000.0,3
2M15185731+0203077,STAR,229.738828,2.052151,3,56053.2823083912,24000.0,3
2M15180892+0206285,STAR,229.537188,2.107925,3,57551.1886419444,4000.0,3
2M15180892+0206285,STAR,229.537188,2.107925,3,55966.4767560532,28000.0,3
2M15184001+0211023,STAR,229.666709,2.183986,3,56053.2823083912,28000.0,3
2M15181666+0159496,STAR,229.569436,1.997136,3,57551.1886419444,4000.0,3
2M15181666+0159496,STAR,229.569436,1.997136,3,58510.5448121991,16000.0,3
2M15184123+0211073,STAR,229.671799,2.185366,3,57551.1886419444,4000.0,3
2M15181353+0200297,STAR,229.556402,2.008261,3,57060.505800544,24000.0,3
2M15181098+0201063,STAR,229.545761,2.018424,3,55966.4767560532,80000.0,3
2M15182241+0158417,STAR,229.593381,1.978261,3,55966.4767560532,28000.0,3
2M15184035+0158187,STAR,229.668158,1.971882,3,56053.2823083912,24000.0,3
2M15181765+0210375,STAR,229.573554,2.177106,3,57551.1886419444,4000.0,3
2M15181765+0210375,STAR,229.573554,2.177106,3,55966.4767560532,32000.0,3
2M15180780+0207488,STAR,229.532505,2.130245,3,55966.4767560532,56000.0,3
2M15183769+0157545,STAR,229.657075,1.965158,3,57551.1886419444,4000.0,3
2M15185953+0202076,STAR,229.748079,2.035445,3,55966.4767560532,52000.0,3
2M15180456+0205441,STAR,229.519005,2.09559,3,55966.4767560532,52000.0,3
2M15190237+0204586,STAR,229.759909,2.082956,3,56053.2823083912,28000.0,3
2M15190176+0206351,STAR,229.757337,2.109776,3,57551.1886419444,4000.0,3
2M15190176+0206351,STAR,229.757337,2.109776,3,55966.4767560532,60000.0,3
2M15190244+0203587,STAR,229.760171,2.066312,3,57143.2803372801,12000.0,3
2M15180407+0205557,STAR,229.516968,2.098813,3,57551.1886419444,4000.0,3
2M15180407+0205557,STAR,229.516968,2.098813,3,56053.2823083912,24000.0,3
2M15181274+0159300,STAR,229.553112,1.991667,3,55966.4767560532,80000.0,3
2M15185763+0200362,STAR,229.740162,2.010062,3,55966.4767560532,160000.0,3
2M15183086+0212167,STAR,229.628595,2.204661,3,55966.4767560532,32000.0,3
2M15180537+0202015,STAR,229.522409,2.033754,3,57551.1886419444,4000.0,3
2M15180537+0202015,STAR,229.522409,2.033754,3,56053.2823083912,24000.0,3
2M15184870+0211285,STAR,229.702944,2.191251,3,57551.1886419444,4000.0,3
2M15183134+0157118,STAR,229.630598,1.953297,3,55966.4767560532,156000.0,3
2M15190407+0205255,STAR,229.76696,2.090443,3,57551.1886419444,2001.836,3
2M15190407+0205255,STAR,229.76696,2.090443,3,55966.4767560532,52000.0,3
2M15181106+0210161,STAR,229.546102,2.171149,3,57058.4761456134,96000.0,3
2M15181946+0157504,STAR,229.581116,1.964003,3,57058.4761456134,12000.0,3
2M15183975+0212333,STAR,229.665632,2.209258,3,55966.4767560532,52000.0,3
2M15180987+0210088,STAR,229.541143,2.169119,3,57551.1886419444,4000.0,3
2M15180987+0210088,STAR,229.541143,2.169119,3,55966.4767560532,20000.0,3
2M15182001+0157421,STAR,229.583375,1.961714,3,57551.1886419444,4000.0,3
2M15182001+0157421,STAR,229.583375,1.961714,3,56053.2823083912,72000.0,3
eBOSS 4011-55635-354,QSO,229.70976,1.9700305,3,55634.4651736111,4504.25,2
2M15185197+0211217,STAR,229.716553,2.189369,3,55966.4767560532,152000.0,3
2M15180481+0200549,STAR,229.520082,2.015271,3,55967.4886058218,8000.0,3
2M15180449+0201030,STAR,229.518748,2.017523,3,55966.4767560532,40000.0,3
eBOSS 4011-55635-359,GALAXY,229.54462,1.9828705,3,55634.4651736111,4504.25,0
2M15185833+0210033,STAR,229.743083,2.167595,3,55966.4767560532,156000.0,3
2M15190324+0208032,STAR,229.763503,2.134234,3,57551.1886419444,4000.0,3
2M15190324+0208032,STAR,229.763503,2.134234,3,55966.4767560532,32000.0,3
2M15185290+0158132,STAR,229.720425,1.970352,3,57551.1886419444,4000.0,3
2M15185104+0157502,STAR,229.712699,1.963966,3,55966.4767560532,160000.0,3
eBOSS 4011-55635-686,QSO,229.77343,2.1166632,3,55634.4651736111,4504.25,2
2M15180038+0207095,STAR,229.50161,2.119313,3,55966.4767560532,56000.0,3
eBOSS 4011-55635-691,QSO,229.72121,2.1985508,3,55634.4651736111,4504.25,2
2M15180831+0158530,STAR,229.534641,1.981414,3,57551.1886419444,4000.0,3
2M15180831+0158530,STAR,229.534641,1.981414,3,55966.4767560532,32000.0,3
2M15175895+0206239,STAR,229.495641,2.106655,3,57551.1886419444,4000.0,3
2M15175895+0206239,STAR,229.495641,2.106655,3,57059.4808318287,20000.0,3
eBOSS 4011-55635-700,QSO,229.76467,2.152766,3,55634.4651736111,4504.25,2
NGC5904,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6408333333,2.082777777778,3,53218.11244039,750.0,8
NGC5904,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6408333333,2.082777777778,3,53218.11010262,300.0,8
NGC5904,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6408333333,2.082777777778,3,53218.12404928,1760.0,8
NGC5904,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6408333333,2.082777777778,3,53218.11010262,2810.0,8
NGC5904,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6408333333,2.082777777778,3,53781.08013649,9515.0,8
NGC5904,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6408333333,2.082777777778,3,53781.08013649,9515.0,8
NGC5904,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6408333333,2.082777777778,3,53807.32285714,567.0,8
NGC5904,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6408333333,2.082777777778,3,53807.46146825,567.0,8
NGC5904,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6408333333,2.082777777778,3,53807.32285714,1134.0,8
MESSIER-005,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6404166667,2.08,3,55382.54354502,3000.0,8
MESSIER-005,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6404166667,2.08,3,55382.54000317,600.0,8
MESSIER-005,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6404166667,2.08,3,55382.55097539,5250.0,8
MESSIER-005,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6404166667,2.08,3,55382.57134576,600.0,8
MESSIER-005,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6404166667,2.08,3,55382.54000317,9450.0,8
M5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6310833333,2.087583333333,3,56084.56332954,735.0,8
M5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6310833333,2.087583333333,3,56084.57354954,700.0,8
M5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6310833333,2.087583333333,3,56084.55474139,700.0,8
M5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6310833333,2.087583333333,3,56084.55474139,2135.0,8
M5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6310833333,2.087583333333,3,56085.49435954,735.0,8
M5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6310833333,2.087583333333,3,56085.50457954,700.0,8
M5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6310833333,2.087583333333,3,56085.48577176,700.0,8
M5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6310833333,2.087583333333,3,56085.48577176,2135.0,8
M5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6310833333,2.087583333333,3,56086.09291287,735.0,8
M5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6310833333,2.087583333333,3,56086.1031325,700.0,8
M5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6310833333,2.087583333333,3,56086.08432472,700.0,8
M5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6310833333,2.087583333333,3,56086.08432472,2135.0,8
M5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6310833333,2.087583333333,3,56087.07675546,735.0,8
M5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6310833333,2.087583333333,3,56087.08697546,700.0,8
M5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6310833333,2.087583333333,3,56087.03763509,700.0,8
M5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6310833333,2.087583333333,3,56087.03763509,2135.0,8
NGC-5904-M-5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6384166667,2.081027777778,3,56794.67309375,1378.0,8
NGC-5904-M-5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6384166667,2.081027777778,3,56794.66773487,612.0,8
NGC-5904-M-5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6384166667,2.081027777778,3,56794.66521153,59.0,8
NGC-5904-M-5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6384166667,2.081027777778,3,56794.66773487,2049.0,8
NGC-5904-M-5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6384166667,2.081027777778,3,56755.23928494,1380.0,8
NGC-5904-M-5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6384166667,2.081027777778,3,56755.23392642,612.0,8
NGC-5904-M-5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6384166667,2.081027777778,3,56755.23141457,58.0,8
NGC-5904-M-5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6384166667,2.081027777778,3,56755.23392642,2050.0,8
NGC-5904-M-5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6321496376,2.177878403887,3,59255.10682288,1587.0,8
NGC-5904-M-5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6321496379,2.17787840329,3,59255.18237844,337.0,8
NGC-5904-M-5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6321496376,2.177878403887,3,59255.10682288,1924.0,8
NGC-5904-M-5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6321496407,2.177878397726,3,59255.89407992,1587.0,8
NGC-5904-M-5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6321496409,2.177878397232,3,59255.95647547,337.0,8
NGC-5904-M-5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6321496407,2.177878397726,3,59255.89407992,1924.0,8
NGC-5904-M-5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6321496296,2.177878419985,3,59253.04898733,934.0,8
NGC-5904-M-5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6321496297,2.177878419882,3,59252.99711214,933.0,8
NGC-5904-M-5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6321496297,2.177878419882,3,59252.99711214,1867.0,8
NGC5904,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6408333333,2.082777777778,3,53218.11244039,14373.0,8
NGC5904,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6408333333,2.082777777778,3,53807.32285714,5122.0,8
NGC5904,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6408333333,2.082777777778,3,53218.11010262,300.0,8
NGC5904,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6408333333,2.082777777778,3,53218.12404928,1760.0,8
NGC5904,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6408333333,2.082777777778,3,53807.46146825,6872.0,8
MESSIER-005,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6404166667,2.08,3,55382.54354502,5940.0,8
MESSIER-005,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6404166667,2.08,3,55382.54000317,3400.0,8
MESSIER-005,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6404166667,2.08,3,55382.55097539,5250.0,8
MESSIER-005,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6404166667,2.08,3,55382.57134576,3400.0,8
NGC-5904-M-5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6384166667,2.081027777778,3,56755.23928494,2758.0,8
NGC-5904-M-5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6384166667,2.081027777778,3,56755.23392642,1224.0,8
NGC-5904-M-5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6384166667,2.081027777778,3,56755.23141457,117.0,8
MESSIER-005,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6404166667,2.08,3,55382.5400031597,600.0,8
MESSIER-005,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6404166667,2.08,3,55382.5435450231,3000.0,8
MESSIER-005,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6404166667,2.08,3,55382.5509753819,5250.0,8
MESSIER-005,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6404166667,2.08,3,55382.5713457523,600.0,8
M5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6310833333,2.087583333333,3,56084.5547414005,700.0,8
M5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6311439909,2.08758941303,3,56085.4857717593,700.0,8
M5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6310389552,2.087613217718,3,56087.0376351042,700.0,8
M5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6310673371,2.087556698191,3,56087.086975463,700.0,8
NGC-5904-M-5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6399629228,2.078994970981,3,56794.6677348727,612.0,8
NGC-5904-M-5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6396060948,2.079464080376,3,56794.67309375,1378.0,8
NGC-5904-M-5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6363825213,2.079482537908,3,56755.2339264236,612.0,8
NGC-5904-M-5,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6368519391,2.079839131956,3,56755.2392849537,1380.0,8
NGC5904,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6408333333,2.082777777778,3,53218.1124403935,680.0,8
NGC5904,STELLAR-CLUSTER-GLOBULAR-CLUSTER,229.6408333333,2.082777777778,3,53218.1240492708,680.0,8
