target_name,target_classification,s_ra,s_dec,calib_level,t_min,t_exptime,classification_id
NGC6453,STELLAR-CLUSTER-GLOBULAR-CLUSTER,267.71573,-34.59922222222,3,55323.82825463,1350.0,8
NGC6453,STELLAR-CLUSTER-GLOBULAR-CLUSTER,267.71573,-34.59922222222,3,55323.84861315,240.0,8
NGC6453,STELLAR-CLUSTER-GLOBULAR-CLUSTER,267.71573,-34.59922222222,3,55323.84861315,240.0,8
NGC6453,STELLAR-CLUSTER-GLOBULAR-CLUSTER,267.71573,-34.59922222222,3,55323.82825463,1590.0,8
NGC-6453,EXT-CLUSTER-GLOBULAR-CLUSTER,267.71104375,-34.58652222222,3,58654.79546057,2032.0,0
NGC-6453,EXT-CLUSTER-GLOBULAR-CLUSTER,267.71104375,-34.58652222222,3,58656.58455761,2026.0,0
NGC6453,STELLAR-CLUSTER-GLOBULAR-CLUSTER,267.71573,-34.59922222222,3,55323.8282546296,1350.0,8
NGC6453,STELLAR-CLUSTER-GLOBULAR-CLUSTER,267.71573,-34.59922222222,3,55323.8486131597,240.0,8
NGC6453,STELLAR-CLUSTER-GLOBULAR-CLUSTER,267.7257727355,-34.60065765298,3,51681.2883659722,10.0,8
NGC6453,STELLAR-CLUSTER-GLOBULAR-CLUSTER,267.7257727355,-34.60065765298,3,51681.2897548611,40.0,8
NGC6453,STELLAR-CLUSTER-GLOBULAR-CLUSTER,267.7257727355,-34.60065765298,3,51681.2918381944,40.0,8
NGC6453,STELLAR-CLUSTER-GLOBULAR-CLUSTER,267.7257727355,-34.60065765298,3,51681.2932270833,160.0,8
NGC6453,STELLAR-CLUSTER-GLOBULAR-CLUSTER,267.7257727355,-34.60065765298,3,51681.2960048611,160.0,8
NGC6453,STELLAR-CLUSTER-GLOBULAR-CLUSTER,267.71573,-34.59922222222,3,55323.82825463,1350.0,8
NGC6453,STELLAR-CLUSTER-GLOBULAR-CLUSTER,267.71573,-34.59922222222,3,55323.84861315,240.0,8
LOW-LATITUDE-FIELD,STAR,267.6768010765,-34.52443506384,2,51681.2871264236,150.0,3
LOW-LATITUDE-FIELD,STAR,267.6768010765,-34.52443506384,2,51681.290378669,470.0,3
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.282598006,-34.44403376379,3,55664.1925445255,480.0,5
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.282598006,-34.44403376379,3,55664.1968615741,520.0,5
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.2725,-34.45138888889,3,55664.19686157,520.0,5
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.2725,-34.45138888889,3,55664.19254453,480.0,5
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.2725,-34.45138888889,3,55452.11186819,1687.0,5
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.2725,-34.45138888889,3,55452.054623,1588.0,5
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.2725,-34.45138888889,3,55664.19254453,1000.0,5
OGLE-2005-BLG-071,EXT-STAR-BULGE,267.5407083333,-34.67319444444,3,59832.01361671,680.0,1
OGLE-2005-BLG-071,EXT-STAR-BULGE,267.5407083333,-34.67319444444,3,59832.0136167014,680.0,1
OGLE-2005-BLG-071,EXT-STAR-BULGE,267.5407083333,-34.67319444444,3,59832.01361671,680.0,1
OGLE-2005-BLG-071,EXT-STAR-BULGE,267.5407083333,-34.67319444444,3,59832.01361671,680.0,1
OGLE-2005-BLG-071,STAR-F3-F9,267.5407083333,-34.67313888889,3,53513.06025754,900.0,6
OGLE-2005-BLG-071,STAR-F3-F9,267.5407083333,-34.67313888889,3,53513.07448198,2520.0,6
OGLE-2005-BLG-071,STAR-F3-F9,267.5407083333,-34.67313888889,3,53513.06025754,1800.0,6
OGLE-2005-BLG-071,STAR-F3-F9,267.5407083333,-34.67313888889,3,53513.0602575231,900.0,6
OGLE-2005-BLG-071,STAR-F3-F9,267.5407083333,-34.67313888889,3,53513.0744819792,1260.0,6
OGLE-2005-BLG-071,STAR-F3-F9,267.5407083333,-34.67313888889,3,53513.06025754,2160.0,6
OGLE-2005-BLG-071,STAR-F3-F9,267.5407083333,-34.67313888889,3,53513.07448198,1260.0,6
OGLE-2005-BLG-071,STAR-F3-F9,267.5407083333,-34.67313888889,3,53787.69650241,1260.0,6
OGLE-2005-BLG-071,STAR-F3-F9,267.5407083333,-34.67313888889,3,53787.68227797,900.0,6
OGLE-2005-BLG-071,STAR-F3-F9,267.5407083333,-34.67313888889,3,53787.68227797,2160.0,6
OGLE-2005-BLG-071,STAR-F3-F9,267.5407083333,-34.67313888889,3,53787.6822779745,900.0,6
OGLE-2005-BLG-071,STAR-F3-F9,267.5407083333,-34.67313888889,3,53787.6965023958,1260.0,6
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.2725,-34.45138888889,3,55764.42593813,640.0,5
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.2725,-34.45138888889,3,55764.4259381134,640.0,5
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.2725,-34.45138888889,3,55764.4301510764,360.0,5
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.2725,-34.45138888889,3,55764.43015109,360.0,5
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.2725,-34.45138888889,3,55764.42593813,1000.0,5
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.2725,-34.45138888889,3,55452.054623,19.0,5
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.2725,-34.45138888889,3,55452.054623,16.0,5
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.2785580581,-34.44697513536,3,55452.0546229977,16.0,5
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.2725,-34.45138888889,3,55495.25266782,72.0,5
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.2725,-34.45138888889,3,55495.25266782,96.0,5
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.2791983077,-34.44765691384,3,55495.2526678241,72.0,5
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.2725,-34.45138888889,3,56195.33965129,150.0,5
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.2725,-34.45138888889,3,56195.34242907,180.0,5
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.2725,-34.45138888889,3,56195.33965129,330.0,5
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.2771234102,-34.45114286729,3,56195.3396512731,150.0,5
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.2771234102,-34.45114286729,3,56195.3424290856,180.0,5
MOA-2010-BLG-364,STAR-BULGE,269.2724166667,-34.45138888889,3,56589.30911589,200.0,4
MOA-2010-BLG-364,STAR-BULGE,269.2724166667,-34.45138888889,3,56589.33662737,240.0,4
MOA-2010-BLG-364,STAR-BULGE,269.2724166667,-34.45138888889,3,56589.30911589,440.0,4
MOA-2010-BLG-364,STAR-BULGE,269.2770456965,-34.45154776581,3,56589.3091158912,200.0,4
MOA-2010-BLG-364,STAR-BULGE,269.2770456965,-34.45154776581,3,56589.3366273958,240.0,4
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.2725,-34.45138888889,3,55865.44986371,180.0,5
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.2725,-34.45138888889,3,55865.44715556,150.0,5
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.2725,-34.45138888889,3,55865.44715556,330.0,5
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.2771203784,-34.45167115722,3,55865.4471555556,150.0,5
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.2771203784,-34.45167115722,3,55865.4498637384,180.0,5
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.2725,-34.45138888889,3,55452.11186819,3.0,5
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.2817914732,-34.4446224345,3,55452.111868206,3.0,5
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.2725,-34.45138888889,3,55495.27462374,24.0,5
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.2827729609,-34.4456680778,3,55495.2746237269,24.0,5
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.2725,-34.45138888889,3,55452.054623,1588.0,5
MOA-2010-BLG-364,STAR-BULGE-GRAVITATIONAL-LENS,269.2725,-34.45138888889,3,55452.11186819,1687.0,5
MOA-2010-BLG-364,EXT-STAR-BULGE,269.2725,-34.45138888889,3,59664.3224188657,60.0,1
MOA-2010-BLG-364,EXT-STAR-BULGE,269.2725,-34.45138888889,3,59664.32241885,60.0,1
MOA-2010-BLG-364,EXT-STAR-BULGE,269.2725,-34.45138888889,3,59664.32241885,60.0,1
