target_name,target_classification,s_ra,s_dec,calib_level,t_min,t_exptime,classification_id
CRAB-NEBULA,ISM-Interstellar-dust-Supernova-remnants,83.6360495833333,22.0164166666667,3,59999.0468790565,5061.69600000001,8
CRAB-NEBULA,ISM-Interstellar-dust-Supernova-remnants,83.6360495833333,22.0164166666667,3,59999.0568998449,1332.0,8
CRAB-NEBULA,ISM-Interstellar-dust-Supernova-remnants,83.6360495833333,22.0164166666667,3,59999.0630349857,4129.248,8
CRAB-NEBULA,ISM-Interstellar-dust-Supernova-remnants,83.6360495833333,22.0164166666667,3,59999.0352195718,6660.09600000001,8
CRAB-NEBULA-NIRCAM,ISM-Interstellar-dust-Supernova-remnants,83.6360495833333,22.0164166666667,3,59883.8818223067,2609.037,8
CRAB-NEBULA-NIRCAM,ISM-Interstellar-dust-Supernova-remnants,83.6360495833333,22.0164166666667,3,59883.8818223067,2609.037,8
CRAB-NEBULA-FIL1,ISM-Interstellar-dust-Supernova-remnants,83.6231633333333,22.0082277777778,3,60020.0153360764,1110.016,8
CRAB-NEBULA-FIL1,ISM-Interstellar-dust-Supernova-remnants,83.6231633333333,22.0082277777778,3,60020.0848426736,1110.016,8
CRAB-NEBULA-FIL1,ISM-Interstellar-dust-Supernova-remnants,83.6231633333333,22.0082277777778,3,60020.0153360764,1110.016,8
CRAB-NEBULA-FIL1,ISM-Interstellar-dust-Supernova-remnants,83.6231633333333,22.0082277777778,3,60020.0848426736,1110.016,8
CRAB-NEBULA-FIL1,ISM-Interstellar-dust-Supernova-remnants,83.6231633333333,22.0082277777778,3,60020.0153360764,1110.016,8
CRAB-NEBULA-FIL1,ISM-Interstellar-dust-Supernova-remnants,83.6231633333333,22.0082277777778,3,60020.0848426736,1110.016,8
CRAB-NEBULA-FIL1,ISM-Interstellar-dust-Supernova-remnants,83.6231633333333,22.0082277777778,3,60020.0153360764,1110.016,8
CRAB-NEBULA-FIL1,ISM-Interstellar-dust-Supernova-remnants,83.6231633333333,22.0082277777778,3,60020.0848426736,1110.016,8
